YawAngle,WindSpeed,BldPitch1_diff,BldPitch1_pct_diff,RtTSR_diff,RtTSR_pct_diff,GenPwr_diff,GenPwr_pct_diff,RtAeroCp_diff,RtAeroCp_pct_diff,RtAeroCt_diff,RtAeroCt_pct_diff,B1RootMyr_diff,B1RootMyr_pct_diff,RotSpeed_diff,RotSpeed_pct_diff,RotTorq_diff,RotTorq_pct_diff,RtAeroFxh_diff,RtAeroFxh_pct_diff,YawBrMzp_diff,YawBrMzp_pct_diff,TwrBsMyt_diff,TwrBsMyt_pct_diff
-10,14,-0.014324889592534973,-0.19644706806069034,1.641529872387082e-05,0.0002786754214674678,-0.026581118239846546,-0.0005316584613984098,4.616281976510539e-06,0.0016583250521879378,0.00040401633197229003,0.12044514175405133,-8398.300141654909,-0.12797369847696285,0.00014498791767536545,0.001198299819175222,-0.15748687609357148,-0.0037681003391269404,552.5289559204248,0.11755665333092731,183.76558517123573,115.83653172142607,-141.23573035580193,-0.32222588072830405
-5,14,-0.017251479043412843,-0.22650672291777543,-5.324556286900872e-05,-0.0009143488899961499,-0.008582618114814977,-0.00017165502844889542,3.161403216400682e-05,0.011749457710197485,0.0005479210065827966,0.17046615972194237,1193.5672027338296,0.018555457864354228,-7.499375049846435e-06,-6.197444805433086e-05,-0.010082493125992187,-0.00024121519191027288,775.1020748271258,0.16815708583445463,67.69816230147487,47.02923153707273,-81.37988500958454,-0.1846696472657379
0,14,-0.016651395327697216,-0.21537283166174745,-7.162985183128967e-05,-0.0012346773872534565,-0.0021816198532178532,-4.363089471157852e-05,2.6552131624502096e-05,0.00997606597991582,0.0005547950186345907,0.17552535812686554,3323.1524406876415,0.05145834321279858,9.544586855980697e-05,0.000788806934789734,-0.008271975275420118,-0.00019786927408698923,795.7367512044148,0.17423229733659915,-39.782551168802826,-35.70462182112265,-38.34196891191823,-0.08619467785260498
5,14,-0.013600449962504868,-0.17783779492075813,-6.474460461536324e-05,-0.0011118513595666545,0.0018331805686102598,3.666383316991273e-05,1.1499041746632077e-05,0.0042733984046391645,0.00047691025747848004,0.14973032765887914,11956.503624698147,0.18711636597144785,2.2498125154868376e-05,0.0001859410521299344,-0.005832847262354335,-0.00013952570190101451,683.5263728022692,0.1496455563907716,-146.47517632530622,-188.0152536136298,-3.940504957914527,-0.008765356449444596
10,14,-0.007040413298891046,-0.09567724712240018,-5.141238230077505e-05,-0.000872835135436005,-0.02024831264043314,-0.00040500653410181374,-1.850679110071418e-05,-0.006652938827131245,0.0002777268560952839,0.08435743589535959,14787.851012415253,0.2284750553965276,6.24947920968566e-05,0.000516584853370059,-0.07941004916301608,-0.0018998256805385025,396.09199233393883,0.08586697044925468,-260.4015202441463,-430.6647312394043,21.77068577618047,0.047838651308533105
15,14,0.0060250749942314386,0.0884927859264736,-9.906930236081024e-05,-0.0016501879555021874,-0.026305668794520898,-0.0005261274750222,-3.566648719333099e-05,-0.01207435678988698,-0.00014100453811249913,-0.04010435445302614,2994.000461502932,0.04507482107640921,0.00028997769402394624,0.002397835816432455,-0.07714791169928503,-0.0018445539746237642,-170.87147142528556,-0.03606487840283675,-393.88595722790546,-470.6785904776285,35.741096838704834,0.07706130789492602
20,14,0.031345127297901065,0.5174585665735791,-0.00016929466964121787,-0.0027428036390555067,0.015383432043563516,0.0003077719543366281,-2.149834628117908e-05,-0.006737252666032341,-0.0010533035920313738,-0.2741137203224936,-8718.560110759921,-0.1263684992172564,0.000236135681872085,0.001952513969867925,0.028074763479708054,0.0006719801456188052,-1292.1852165218443,-0.2638425046966061,-555.2598379509268,-365.6404116321778,28.57164833474235,0.060753154630367324
30,14,0.27106063852581963,8.187597448475808,0.0008148703664039303,0.012167499662454458,-0.32104849653569545,-0.006425243513865007,-0.0008698735804584801,-0.21465121860314057,-0.012568780801371249,-2.3884413745683517,-162818.01299907174,-2.0059065622560306,-0.000886365259626487,-0.007326258171216273,-0.8172987643738452,-0.019592106485312906,-13288.922219841392,-2.337664197810059,-1078.2052945361047,-189.9586932097796,-559.5921719877151,-1.110610362174634
-30,16,0.030752589100777605,0.4251703929842133,7.028069423675731e-05,0.0011987715807621419,0.07320905649612541,0.0014647059593530405,5.198914363258034e-05,0.019045811889017925,-0.0014337261624169928,-0.43255932030161154,-31943.932576244697,-0.4829174043196288,0.0004935361759876855,0.004078921162543052,-0.03135490322165424,-0.0007509110141478837,-1950.9106492393767,-0.41622600422731953,639.5122576280265,289.7577426035892,-390.9863581172758,-1.0456848641786323
-20,16,-0.005090993000537836,-0.05422640011977884,7.991692946607287e-05,0.0014794098330724692,-0.041535266517712444,-0.0008308062208135537,-8.037843242797438e-06,-0.0037460430851453553,2.0275363433686078e-05,0.008040231659978504,-4436.043381278403,-0.07657993502928266,0.00014152757479912736,0.0011698410154038527,-0.21206061072280136,-0.005074087194364263,39.535420352360234,0.009408146155020355,318.011100730713,73.37643183995645,-186.80332282130985,-0.5049098162082883
-15,16,-0.009433120529189765,-0.09338278214597664,-2.445965694963803e-05,-0.00046546318087766587,-0.04684255057327391,-0.0009368543838818435,1.558341666030305e-05,0.007875729846162818,0.00019093915852630428,0.08286763684294608,773.5558803165331,0.013941096572798623,5.461118375649221e-05,0.00045139031715520035,-0.030382278286197106,-0.0007267438785100024,337.5355741865933,0.08317405207632156,210.3145607130605,51.1940429033786,-130.52457503269397,-0.35054726026540955
-10,16,-0.010839930005831278,-0.10211031383241237,3.2830597449517995e-05,0.000636939411060384,-0.017581868178240256,-0.000351647285052241,7.207732689001878e-06,0.003863956221273789,0.00022856428630960157,0.10603163036026633,-4876.760269977152,-0.09025293444247703,9.499208399432746e-05,0.000785093633789992,-0.051412382302260085,-0.0012299646581704414,421.3815515373717,0.10676988191593091,121.3278354828764,36.942624740890416,-92.90975752020313,-0.24739862677020347
-5,16,-0.011600699941672232,-0.10622665848107052,2.058161819817883e-05,0.00040392586504337116,-0.0007499375060433522,-1.4998867602206481e-05,1.3140571619107977e-05,0.007291897813781526,0.00025024581284890934,0.12094628872453986,-375.96866927761585,-0.007091626406520706,-4.582951420672998e-05,-0.00037876322787185453,-0.006666111156846455,-0.00015947675356863488,471.02741438214434,0.12151488963680389,44.72321044829599,22.12518500825083,-58.78676776935754,-0.1544117674417524
0,16,-0.012155258612851938,-0.1101992940882959,-1.4907735660152355e-05,-0.00029369273013670296,0.0003636033088696422,7.271993331863786e-06,9.390055449504109e-06,0.005271601804530777,0.0002507772020725052,0.12338072304554634,833.1969820931554,0.01563975077957623,3.4542314335084257e-05,0.000285474680161502,-0.009544586855554371,-0.00022833742712899944,474.5477683846839,0.1236822468627972,-25.304668744659573,-49.33660930106063,-28.751022634307446,-0.07434611663124115
5,16,-0.013040579951667297,-0.1191453388896623,-2.0331639030146675e-05,-0.000399032953450893,8.332638935826253e-05,1.6665286759064826e-06,5.949504207986012e-06,0.003302590715901301,0.0002478043496376148,0.12126724701292972,5651.612365636043,0.10736593983236185,5.6661944840996625e-05,0.0004682943061932685,0.0012498958421929274,2.9900220576234105e-05,467.06941088248277,0.12201636433770485,-94.14179038580119,-98.67479086787905,0.1833180568210082,0.0004664566268822811
